dataset,paper_name,paper_group,kernel,variant,grid_index,status,error,kernel_params,validation_metric,validation_score,support_vectors,support_fraction,selection_utility,fit_seconds
cloud,cloud,experiment_2,sigmoid,robust_hybrid,7,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.2777777777777778,6,0.088235294117647,0.2777777777777778,0.1356757999892579
cloud,cloud,experiment_2,sigmoid,robust_hybrid,8,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.6111111111111112,4,0.0588235294117647,0.6111111111111112,0.1813810000021476
cloud,cloud,experiment_2,sigmoid,robust_hybrid,9,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.6666666666666666,2,0.0294117647058823,0.6666666666666666,0.1500159999995958
cloud,cloud,experiment_2,sigmoid,robust_hybrid,10,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.3333333333333333,10,0.1470588235294117,0.3333333333333333,0.121527800001786
cloud,cloud,experiment_2,sigmoid,robust_hybrid,11,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5555555555555556,2,0.0294117647058823,0.5555555555555556,0.1379109999979846
cloud,cloud,experiment_2,sigmoid,robust_hybrid,12,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.5,4,0.0588235294117647,0.5,0.3148516999935964
cloud,cloud,experiment_2,sigmoid,robust_hybrid,13,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.2246729000034975
cloud,cloud,experiment_2,sigmoid,robust_hybrid,14,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.286786700002267
cloud,cloud,experiment_2,sigmoid,robust_hybrid,15,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.190942699991865
cloud,cloud,experiment_2,sigmoid,robust_hybrid,16,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1735712999943643
cloud,cloud,experiment_2,sigmoid,robust_hybrid,17,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.1298597000131849
cloud,cloud,experiment_2,sigmoid,robust_hybrid,18,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1630945000069914
cloud,cloud,experiment_2,sigmoid,robust_hybrid,19,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.3333333333333333,12,0.1764705882352941,0.3333333333333333,0.140845600006287
cloud,cloud,experiment_2,sigmoid,robust_hybrid,20,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.5555555555555556,6,0.088235294117647,0.5555555555555556,0.1433290999993914
cloud,cloud,experiment_2,sigmoid,robust_hybrid,21,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.5555555555555556,8,0.1176470588235294,0.5555555555555556,0.1276782000059029
cloud,cloud,experiment_2,sigmoid,robust_hybrid,22,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.2777777777777778,5,0.0735294117647058,0.2777777777777778,0.162843599988264
cloud,cloud,experiment_2,sigmoid,robust_hybrid,23,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.4444444444444444,2,0.0294117647058823,0.4444444444444444,0.1202428999968105
cloud,cloud,experiment_2,sigmoid,robust_hybrid,24,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6111111111111112,4,0.0588235294117647,0.6111111111111112,0.138066900006379
cloud,cloud,experiment_2,sigmoid,robust_hybrid,25,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.1321586999983992
cloud,cloud,experiment_2,sigmoid,robust_hybrid,26,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.6111111111111112,6,0.088235294117647,0.6111111111111112,0.1582490000000689
cloud,cloud,experiment_2,sigmoid,robust_hybrid,27,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1506310999975539
cloud,cloud,experiment_2,sigmoid,robust_hybrid,28,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0732750999886775
cloud,cloud,experiment_2,sigmoid,robust_hybrid,29,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0808718000043882
cloud,cloud,experiment_2,sigmoid,robust_hybrid,30,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7777777777777778,9,0.1323529411764706,0.7777777777777778,0.135835599998245
cloud,cloud,experiment_2,sigmoid,robust_hybrid,31,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.6666666666666666,9,0.1323529411764706,0.6666666666666666,0.1037081999966176
cloud,cloud,experiment_2,sigmoid,robust_hybrid,32,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.7777777777777778,4,0.0588235294117647,0.7777777777777778,0.0695343999977922
cloud,cloud,experiment_2,sigmoid,robust_hybrid,33,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.6666666666666666,5,0.0735294117647058,0.6666666666666666,0.0861951999977463
cloud,cloud,experiment_2,sigmoid,robust_hybrid,34,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.5,4,0.0588235294117647,0.5,0.134412200000952
cloud,cloud,experiment_2,sigmoid,robust_hybrid,35,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5,5,0.0735294117647058,0.5,0.1404280999995535
cloud,cloud,experiment_2,sigmoid,robust_hybrid,36,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,3,0.0441176470588235,0.6666666666666666,0.1195344000007025
cloud,cloud,experiment_2,sigmoid,robust_hybrid,37,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0675189000030513
cloud,cloud,experiment_2,sigmoid,robust_hybrid,38,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0741243000084068
cloud,cloud,experiment_2,sigmoid,robust_hybrid,39,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.6666666666666666,8,0.1176470588235294,0.6666666666666666,0.1329700999922352
cloud,cloud,experiment_2,sigmoid,robust_hybrid,40,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.6111111111111112,13,0.1911764705882352,0.6111111111111112,0.0702939000038895
cloud,cloud,experiment_2,sigmoid,robust_hybrid,41,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0428908000030787
cloud,cloud,experiment_2,sigmoid,robust_hybrid,42,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0399790999945253
cloud,cloud,experiment_2,sigmoid,robust_hybrid,43,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.5,5,0.0735294117647058,0.5,0.0980658000044059
cloud,cloud,experiment_2,sigmoid,robust_hybrid,44,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.6111111111111112,6,0.088235294117647,0.6111111111111112,0.1089235999970696
cloud,cloud,experiment_2,sigmoid,robust_hybrid,45,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.5555555555555556,5,0.0735294117647058,0.5555555555555556,0.0980779999954393
cloud,cloud,experiment_2,sigmoid,robust_hybrid,46,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.3888888888888889,4,0.0588235294117647,0.3888888888888889,0.1209654999984195
cloud,cloud,experiment_2,sigmoid,robust_hybrid,47,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5,2,0.0294117647058823,0.5,0.1571937999979127
cloud,cloud,experiment_2,sigmoid,robust_hybrid,48,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6111111111111112,3,0.0441176470588235,0.6111111111111112,0.100944799996796
cloud,cloud,experiment_2,sigmoid,user_formula_1,1,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.1547530999960145
cloud,cloud,experiment_2,sigmoid,user_formula_1,2,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1209887999866623
cloud,cloud,experiment_2,sigmoid,user_formula_1,3,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1257782999891787
cloud,cloud,experiment_2,sigmoid,user_formula_1,4,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.5555555555555556,4,0.0588235294117647,0.5555555555555556,0.1249903999996604
cloud,cloud,experiment_2,sigmoid,user_formula_1,5,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.1398463999939849
cloud,cloud,experiment_2,sigmoid,user_formula_1,6,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.2120283999975072
cloud,cloud,experiment_2,sigmoid,user_formula_1,7,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.3333333333333333,4,0.0588235294117647,0.3333333333333333,0.2069155999924987
cloud,cloud,experiment_2,sigmoid,user_formula_1,8,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.5,4,0.0588235294117647,0.5,0.188763199999812
cloud,cloud,experiment_2,sigmoid,user_formula_1,9,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.3333333333333333,4,0.0588235294117647,0.3333333333333333,0.1444199000106891
cloud,cloud,experiment_2,sigmoid,user_formula_1,10,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.4444444444444444,2,0.0294117647058823,0.4444444444444444,0.1646722000004956
cloud,cloud,experiment_2,sigmoid,user_formula_1,11,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5555555555555556,2,0.0294117647058823,0.5555555555555556,0.1770895000081509
cloud,cloud,experiment_2,sigmoid,user_formula_1,12,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.3888888888888889,4,0.0588235294117647,0.3888888888888889,0.1705050000018673
cloud,cloud,experiment_2,sigmoid,user_formula_1,13,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.138581699997303
cloud,cloud,experiment_2,sigmoid,user_formula_1,14,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.1782969999912893
cloud,cloud,experiment_2,sigmoid,user_formula_1,15,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.1538653000025078
cloud,cloud,experiment_2,sigmoid,user_formula_1,16,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.2777777777777778,8,0.1176470588235294,0.2777777777777778,0.1305185000092024
cloud,cloud,experiment_2,sigmoid,user_formula_1,17,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.3888888888888889,4,0.0588235294117647,0.3888888888888889,0.1334448999987216
cloud,cloud,experiment_2,sigmoid,user_formula_1,18,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.4444444444444444,6,0.088235294117647,0.4444444444444444,0.1431551999994553
cloud,cloud,experiment_2,sigmoid,user_formula_1,19,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.2777777777777778,8,0.1176470588235294,0.2777777777777778,0.1433489000046393
cloud,cloud,experiment_2,sigmoid,user_formula_1,20,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1466336000012233
cloud,cloud,experiment_2,sigmoid,user_formula_1,21,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.5555555555555556,2,0.0294117647058823,0.5555555555555556,0.1389798000018345
cloud,cloud,experiment_2,sigmoid,user_formula_1,22,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.5555555555555556,7,0.1029411764705882,0.5555555555555556,0.1200927000027149
cloud,cloud,experiment_2,sigmoid,user_formula_1,23,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.4444444444444444,2,0.0294117647058823,0.4444444444444444,0.1177602999960072
cloud,cloud,experiment_2,sigmoid,user_formula_1,24,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,6,0.088235294117647,0.6666666666666666,0.1677610000042477
cloud,cloud,experiment_2,sigmoid,user_formula_1,25,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.2777777777777778,4,0.0588235294117647,0.2777777777777778,0.2597594000108074
cloud,cloud,experiment_2,sigmoid,user_formula_1,26,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.5555555555555556,4,0.0588235294117647,0.5555555555555556,0.188477799994871
cloud,cloud,experiment_2,sigmoid,user_formula_1,27,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.5,6,0.088235294117647,0.5,0.1481069999863393
cloud,cloud,experiment_2,sigmoid,user_formula_1,28,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0689896000112639
cloud,cloud,experiment_2,sigmoid,user_formula_1,29,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0720094999996945
cloud,cloud,experiment_2,sigmoid,user_formula_1,30,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7777777777777778,7,0.1029411764705882,0.7777777777777778,0.1167771000036737
cloud,cloud,experiment_2,sigmoid,user_formula_1,31,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0923295000102371
cloud,cloud,experiment_2,sigmoid,user_formula_1,32,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.7777777777777778,4,0.0588235294117647,0.7777777777777778,0.0682721000048331
cloud,cloud,experiment_2,sigmoid,user_formula_1,33,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.6666666666666666,11,0.1617647058823529,0.6666666666666666,0.0816494000027887
cloud,cloud,experiment_2,sigmoid,user_formula_1,34,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.5,4,0.0588235294117647,0.5,0.0989473999943584
cloud,cloud,experiment_2,sigmoid,user_formula_1,35,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5,5,0.0735294117647058,0.5,0.1028941000113263
cloud,cloud,experiment_2,sigmoid,user_formula_1,36,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6666666666666666,3,0.0441176470588235,0.6666666666666666,0.0883165999985067
cloud,cloud,experiment_2,sigmoid,user_formula_1,37,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0606344999978318
cloud,cloud,experiment_2,sigmoid,user_formula_1,38,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0688010000012582
cloud,cloud,experiment_2,sigmoid,user_formula_1,39,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,5,0.0735294117647058,0.7222222222222222,0.097572400001809
cloud,cloud,experiment_2,sigmoid,user_formula_1,40,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.6111111111111112,13,0.1911764705882352,0.6111111111111112,0.0666458000050624
cloud,cloud,experiment_2,sigmoid,user_formula_1,41,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0409465999982785
cloud,cloud,experiment_2,sigmoid,user_formula_1,42,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,6,0.088235294117647,0.7222222222222222,0.0409276999998837
cloud,cloud,experiment_2,sigmoid,user_formula_1,43,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.5,5,0.0735294117647058,0.5,0.0883956000034231
cloud,cloud,experiment_2,sigmoid,user_formula_1,44,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.5,5,0.0735294117647058,0.5,0.1066511999961221
cloud,cloud,experiment_2,sigmoid,user_formula_1,45,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.5555555555555556,5,0.0735294117647058,0.5555555555555556,0.16506610000215
cloud,cloud,experiment_2,sigmoid,user_formula_1,46,ok,,"{""C"": 100.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.3888888888888889,4,0.0588235294117647,0.3888888888888889,0.2071751999901607
cloud,cloud,experiment_2,sigmoid,user_formula_1,47,ok,,"{""C"": 100.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5,2,0.0294117647058823,0.5,0.2080327000003308
cloud,cloud,experiment_2,sigmoid,user_formula_1,48,ok,,"{""C"": 100.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6111111111111112,3,0.0441176470588235,0.6111111111111112,0.2277968999987933
cloud,cloud,experiment_2,sigmoid,user_formula_2,1,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1782340000063413
cloud,cloud,experiment_2,sigmoid,user_formula_2,2,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7777777777777778,2,0.0294117647058823,0.7777777777777778,0.1423367000097641
cloud,cloud,experiment_2,sigmoid,user_formula_2,3,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7777777777777778,2,0.0294117647058823,0.7777777777777778,0.1402502999990247
cloud,cloud,experiment_2,sigmoid,user_formula_2,4,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1603114000026835
cloud,cloud,experiment_2,sigmoid,user_formula_2,5,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1773018999956548
cloud,cloud,experiment_2,sigmoid,user_formula_2,6,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1765882000036072
cloud,cloud,experiment_2,sigmoid,user_formula_2,7,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.3333333333333333,4,0.0588235294117647,0.3333333333333333,0.2863338000024669
cloud,cloud,experiment_2,sigmoid,user_formula_2,8,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.247825999991619
cloud,cloud,experiment_2,sigmoid,user_formula_2,9,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.6111111111111112,4,0.0588235294117647,0.6111111111111112,0.1891359000001102
cloud,cloud,experiment_2,sigmoid,user_formula_2,10,ok,,"{""C"": 0.1, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.4444444444444444,2,0.0294117647058823,0.4444444444444444,0.1810026999883121
cloud,cloud,experiment_2,sigmoid,user_formula_2,11,ok,,"{""C"": 0.1, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5555555555555556,2,0.0294117647058823,0.5555555555555556,0.1733392999885836
cloud,cloud,experiment_2,sigmoid,user_formula_2,12,ok,,"{""C"": 0.1, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.5,2,0.0294117647058823,0.5,0.1810732000012649
cloud,cloud,experiment_2,sigmoid,user_formula_2,13,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.1388814000092679
cloud,cloud,experiment_2,sigmoid,user_formula_2,14,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1339850000076694
cloud,cloud,experiment_2,sigmoid,user_formula_2,15,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1360398000106215
cloud,cloud,experiment_2,sigmoid,user_formula_2,16,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1486956000007921
cloud,cloud,experiment_2,sigmoid,user_formula_2,17,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1536110000015469
cloud,cloud,experiment_2,sigmoid,user_formula_2,18,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.3333333333333333,4,0.0588235294117647,0.3333333333333333,0.1395484999957261
cloud,cloud,experiment_2,sigmoid,user_formula_2,19,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.3333333333333333,6,0.088235294117647,0.3333333333333333,0.1478300999879138
cloud,cloud,experiment_2,sigmoid,user_formula_2,20,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.6666666666666666,4,0.0588235294117647,0.6666666666666666,0.1611606000078609
cloud,cloud,experiment_2,sigmoid,user_formula_2,21,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.6111111111111112,4,0.0588235294117647,0.6111111111111112,0.1297086000122362
cloud,cloud,experiment_2,sigmoid,user_formula_2,22,ok,,"{""C"": 1.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.2222222222222222,5,0.0735294117647058,0.2222222222222222,0.1299509000091347
cloud,cloud,experiment_2,sigmoid,user_formula_2,23,ok,,"{""C"": 1.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.4444444444444444,2,0.0294117647058823,0.4444444444444444,0.1348101000039605
cloud,cloud,experiment_2,sigmoid,user_formula_2,24,ok,,"{""C"": 1.0, ""coef0"": 1.0, ""gamma"": 1.0}",accuracy,0.6111111111111112,4,0.0588235294117647,0.6111111111111112,0.1259481000015512
cloud,cloud,experiment_2,sigmoid,user_formula_2,25,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.001}",accuracy,0.2777777777777778,4,0.0588235294117647,0.2777777777777778,0.1307656999997561
cloud,cloud,experiment_2,sigmoid,user_formula_2,26,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1419583000097191
cloud,cloud,experiment_2,sigmoid,user_formula_2,27,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.001}",accuracy,0.7222222222222222,2,0.0294117647058823,0.7222222222222222,0.1541775000077905
cloud,cloud,experiment_2,sigmoid,user_formula_2,28,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.01}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0789690999954473
cloud,cloud,experiment_2,sigmoid,user_formula_2,29,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.01}",accuracy,0.7222222222222222,4,0.0588235294117647,0.7222222222222222,0.0938489999971352
cloud,cloud,experiment_2,sigmoid,user_formula_2,30,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.01}",accuracy,0.7777777777777778,7,0.1029411764705882,0.7777777777777778,0.1481234000093536
cloud,cloud,experiment_2,sigmoid,user_formula_2,31,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 0.1}",accuracy,0.7222222222222222,10,0.1470588235294117,0.7222222222222222,0.1170566999935545
cloud,cloud,experiment_2,sigmoid,user_formula_2,32,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 0.1}",accuracy,0.7777777777777778,4,0.0588235294117647,0.7777777777777778,0.068514700004016
cloud,cloud,experiment_2,sigmoid,user_formula_2,33,ok,,"{""C"": 10.0, ""coef0"": 1.0, ""gamma"": 0.1}",accuracy,0.7222222222222222,7,0.1029411764705882,0.7222222222222222,0.0892101000063121
cloud,cloud,experiment_2,sigmoid,user_formula_2,34,ok,,"{""C"": 10.0, ""coef0"": 0.0, ""gamma"": 1.0}",accuracy,0.5,4,0.0588235294117647,0.5,0.1420381999923847
cloud,cloud,experiment_2,sigmoid,user_formula_2,35,ok,,"{""C"": 10.0, ""coef0"": 0.5, ""gamma"": 1.0}",accuracy,0.5,5,0.0735294117647058,0.5,0.1240034000074956
